league_name,cup_div,rank,team_name,p,w,d,l,gf,ga,gd,points,game_date
League Two,,19,Tranmere Rovers,19,5,6,8,14,26,-12,21,2024-12-14
League Two,,20,Harrogate Town,20,6,3,11,17,30,-13,21,2024-12-14
League Two,,21,Accrington Stanley,18,4,6,8,25,33,-8,18,2024-12-14
League Two,,22,Swindon Town,20,3,7,10,23,34,-11,16,2024-12-14
League Two,,23,Morecambe,20,3,5,12,19,36,-17,14,2024-12-14
League Two,,24,Carlisle United,19,3,5,11,15,32,-17,14,2024-12-14
League Two,,1,Walsall,20,13,4,3,37,19,18,43,2024-12-21
League Two,,2,Port Vale,21,10,7,4,26,19,7,37,2024-12-21
League Two,,3,Doncaster Rovers,21,10,6,5,31,24,7,36,2024-12-21
League Two,,4,Crewe Alexandra,20,9,8,3,24,16,8,35,2024-12-21
League Two,,5,Chesterfield,21,9,7,5,36,23,13,34,2024-12-21
League Two,,6,AFC Wimbledon,20,10,3,7,31,17,14,33,2024-12-21
League Two,,7,Notts County,20,8,7,5,28,21,7,31,2024-12-21
League Two,,8,Grimsby Town,21,10,1,10,28,33,-5,31,2024-12-21
League Two,,9,Milton Keynes Dons,19,9,3,7,33,26,7,30,2024-12-21
League Two,,10,Gillingham,20,9,3,8,22,18,4,30,2024-12-21
League Two,,11,Salford City,20,8,6,6,22,19,3,30,2024-12-21
League Two,,12,Bradford City,20,7,7,6,24,22,2,28,2024-12-21
League Two,,13,Bromley,20,6,9,5,25,23,2,27,2024-12-21
League Two,,14,Cheltenham Town,21,7,6,8,29,30,-1,27,2024-12-21
League Two,,15,Barrow,20,7,5,8,20,18,2,26,2024-12-21
League Two,,16,Newport County,20,7,5,8,27,31,-4,26,2024-12-21
League Two,,17,Colchester United,20,4,11,5,23,22,1,23,2024-12-21
League Two,,18,Fleetwood Town,19,5,8,6,24,25,-1,23,2024-12-21
League Two,,19,Tranmere Rovers,20,5,6,9,15,29,-14,21,2024-12-21
League Two,,20,Harrogate Town,21,6,3,12,17,32,-15,21,2024-12-21
League Two,,21,Swindon Town,21,4,7,10,26,35,-9,19,2024-12-21
League Two,,22,Accrington Stanley,20,4,7,9,26,36,-10,19,2024-12-21
League Two,,23,Carlisle United,20,3,6,11,15,32,-17,15,2024-12-21
League Two,,24,Morecambe,21,3,5,13,19,38,-19,14,2024-12-21
League Two,,1,Walsall,22,15,4,3,41,19,22,49,2024-12-29
League Two,,2,Notts County,22,10,7,5,35,24,11,37,2024-12-29
League Two,,3,Doncaster Rovers,23,10,7,6,32,27,5,37,2024-12-29
League Two,,4,Port Vale,23,10,7,6,27,24,3,37,2024-12-29
League Two,,5,Grimsby Town,23,12,1,10,33,34,-1,37,2024-12-29
League Two,,6,Salford City,22,10,6,6,26,19,7,36,2024-12-29
League Two,,7,Crewe Alexandra,22,9,9,4,26,19,7,36,2024-12-29
League Two,,8,AFC Wimbledon,21,10,4,7,32,18,14,34,2024-12-29
League Two,,9,Chesterfield,23,9,7,7,37,27,10,34,2024-12-29
League Two,,10,Bradford City,22,9,7,6,28,24,4,34,2024-12-29
League Two,,11,Milton Keynes Dons,21,9,4,8,34,29,5,31,2024-12-29
League Two,,12,Bromley,22,7,10,5,31,26,5,31,2024-12-29
League Two,,13,Gillingham,21,9,3,9,22,20,2,30,2024-12-29
League Two,,14,Cheltenham Town,23,8,6,9,34,36,-2,30,2024-12-29
League Two,,15,Colchester United,22,5,12,5,26,23,3,27,2024-12-29
League Two,,16,Fleetwood Town,21,6,9,6,27,26,1,27,2024-12-29
League Two,,17,Barrow,22,7,6,9,21,22,-1,27,2024-12-29
League Two,,18,Newport County,22,7,5,10,29,38,-9,26,2024-12-29
League Two,,19,Tranmere Rovers,21,5,7,9,16,30,-14,22,2024-12-29
League Two,,20,Harrogate Town,23,6,4,13,19,35,-16,22,2024-12-29
League Two,,21,Swindon Town,23,4,9,10,28,37,-9,21,2024-12-29
League Two,,22,Accrington Stanley,21,4,7,10,27,38,-11,19,2024-12-29
League Two,,23,Carlisle United,22,4,6,12,17,34,-17,18,2024-12-29
League Two,,24,Morecambe,23,4,5,14,20,39,-19,17,2024-12-29
League Two,,1,Walsall,23,16,4,3,43,20,23,52,2025-01-01
League Two,,2,Doncaster Rovers,24,11,7,6,34,28,6,40,2025-01-01
League Two,,3,Salford City,23,11,6,6,28,19,9,39,2025-01-01
League Two,,4,Crewe Alexandra,23,10,9,4,29,21,8,39,2025-01-01
League Two,,5,Port Vale,24,10,8,6,27,24,3,38,2025-01-01
League Two,,6,AFC Wimbledon,22,11,4,7,33,18,15,37,2025-01-01
League Two,,7,Notts County,23,10,7,6,36,26,10,37,2025-01-01
League Two,,8,Grimsby Town,24,12,1,11,35,37,-2,37,2025-01-01
League Two,,9,Bradford City,23,9,8,6,30,26,4,35,2025-01-01
League Two,,10,Chesterfield,24,9,7,8,38,29,9,34,2025-01-01
League Two,,11,Milton Keynes Dons,22,10,4,8,36,30,6,34,2025-01-01
League Two,,12,Bromley,22,7,10,5,31,26,5,31,2025-01-01
League Two,,13,Cheltenham Town,24,8,7,9,34,36,-2,31,2025-01-01
League Two,,14,Gillingham,22,9,3,10,22,21,1,30,2025-01-01
League Two,,15,Barrow,23,7,7,9,23,24,-1,28,2025-01-01
League Two,,16,Colchester United,23,5,12,6,28,26,2,27,2025-01-01
League Two,,17,Fleetwood Town,22,6,9,7,28,28,0,27,2025-01-01
League Two,,18,Newport County,22,7,5,10,29,38,-9,26,2025-01-01
League Two,,19,Swindon Town,24,5,9,10,31,39,-8,24,2025-01-01
League Two,,20,Accrington Stanley,22,5,7,10,30,40,-10,22,2025-01-01
League Two,,21,Tranmere Rovers,22,5,7,10,16,32,-16,22,2025-01-01
League Two,,22,Harrogate Town,24,6,4,14,19,37,-18,22,2025-01-01
League Two,,23,Morecambe,24,5,5,14,22,39,-17,20,2025-01-01
League Two,,24,Carlisle United,23,4,6,13,19,37,-18,18,2025-01-01
League Two,,1,Walsall,23,16,4,3,43,20,23,52,2025-01-04
League Two,,2,Salford City,24,12,6,6,29,19,10,42,2025-01-04
League Two,,3,Port Vale,25,11,8,6,29,25,4,41,2025-01-04
League Two,,4,AFC Wimbledon,23,12,4,7,35,19,16,40,2025-01-04
League Two,,5,Notts County,24,11,7,6,38,26,12,40,2025-01-04
League Two,,6,Doncaster Rovers,25,11,7,7,35,30,5,40,2025-01-04
League Two,,7,Crewe Alexandra,23,10,9,4,29,21,8,39,2025-01-04
League Two,,8,Bradford City,24,10,8,6,33,27,6,38,2025-01-04
League Two,,9,Grimsby Town,25,12,1,12,36,40,-4,37,2025-01-04
League Two,,10,Chesterfield,24,9,7,8,38,29,9,34,2025-01-04
League Two,,11,Bromley,23,8,10,5,34,26,8,34,2025-01-04
League Two,,12,Milton Keynes Dons,23,10,4,9,36,31,5,34,2025-01-04
League Two,,13,Cheltenham Town,24,8,7,9,34,36,-2,31,2025-01-04
League Two,,14,Gillingham,23,9,3,11,22,24,-2,30,2025-01-04
League Two,,15,Barrow,24,7,7,10,23,26,-3,28,2025-01-04
League Two,,16,Fleetwood Town,22,6,9,7,28,28,0,27,2025-01-04
League Two,,17,Colchester United,24,5,12,7,28,28,0,27,2025-01-04
League Two,,18,Newport County,23,7,5,11,30,40,-10,26,2025-01-04
League Two,,19,Accrington Stanley,23,6,7,10,32,40,-8,25,2025-01-04
League Two,,20,Tranmere Rovers,23,6,7,10,17,32,-15,25,2025-01-04
League Two,,21,Harrogate Town,25,7,4,14,21,37,-16,25,2025-01-04
League Two,,22,Swindon Town,25,5,9,11,31,41,-10,24,2025-01-04
League Two,,23,Morecambe,24,5,5,14,22,39,-17,20,2025-01-04
League Two,,24,Carlisle United,24,4,6,14,19,38,-19,18,2025-01-04
League Two,,1,Walsall,24,17,4,3,48,21,27,55,2025-01-11
League Two,,2,Crewe Alexandra,25,11,10,4,33,22,11,43,2025-01-11
League Two,,3,Salford City,24,12,6,6,29,19,10,42,2025-01-11
League Two,,4,Port Vale,25,11,8,6,29,25,4,41,2025-01-11
League Two,,5,AFC Wimbledon,23,12,4,7,35,19,16,40,2025-01-11
League Two,,6,Notts County,24,11,7,6,38,26,12,40,2025-01-11
League Two,,7,Doncaster Rovers,25,11,7,7,35,30,5,40,2025-01-11
League Two,,8,Bradford City,24,10,8,6,33,27,6,38,2025-01-11
League Two,,9,Grimsby Town,25,12,1,12,36,40,-4,37,2025-01-11
League Two,,10,Chesterfield,24,9,7,8,38,29,9,34,2025-01-11
League Two,,11,Milton Keynes Dons,23,10,4,9,36,31,5,34,2025-01-11
League Two,,12,Bromley,24,8,10,6,35,30,5,34,2025-01-11
League Two,,13,Cheltenham Town,24,8,7,9,34,36,-2,31,2025-01-11
League Two,,14,Gillingham,23,9,3,11,22,24,-2,30,2025-01-11
League Two,,15,Barrow,24,7,7,10,23,26,-3,28,2025-01-11
League Two,,16,Fleetwood Town,22,6,9,7,28,28,0,27,2025-01-11
League Two,,17,Colchester United,24,5,12,7,28,28,0,27,2025-01-11
League Two,,18,Newport County,23,7,5,11,30,40,-10,26,2025-01-11
League Two,,19,Accrington Stanley,23,6,7,10,32,40,-8,25,2025-01-11
League Two,,20,Swindon Town,26,5,10,11,31,41,-10,25,2025-01-11
League Two,,21,Harrogate Town,25,7,4,14,21,37,-16,25,2025-01-11
League Two,,22,Tranmere Rovers,24,6,7,11,18,37,-19,25,2025-01-11
League Two,,23,Morecambe,24,5,5,14,22,39,-17,20,2025-01-11
League Two,,24,Carlisle United,24,4,6,14,19,38,-19,18,2025-01-11
League Two,,1,Walsall,25,18,4,3,52,23,29,58,2025-01-18
League Two,,2,Crewe Alexandra,26,12,10,4,34,22,12,46,2025-01-18
League Two,,3,Port Vale,26,12,8,6,32,27,5,44,2025-01-18
League Two,,4,AFC Wimbledon,24,13,4,7,37,19,18,43,2025-01-18
League Two,,5,Notts County,25,12,7,6,41,26,15,43,2025-01-18
League Two,,6,Doncaster Rovers,26,12,7,7,36,30,6,43,2025-01-18
League Two,,7,Salford City,25,12,6,7,29,21,8,42,2025-01-18
League Two,,8,Bradford City,25,11,8,6,34,27,7,41,2025-01-18
League Two,,9,Grimsby Town,26,12,2,12,37,41,-4,38,2025-01-18
League Two,,10,Chesterfield,25,9,8,8,39,30,9,35,2025-01-18
League Two,,11,Bromley,25,8,10,7,35,31,4,34,2025-01-18
League Two,,12,Milton Keynes Dons,24,10,4,10,38,35,3,34,2025-01-18
League Two,,13,Cheltenham Town,25,8,7,10,34,38,-4,31,2025-01-18
League Two,,14,Fleetwood Town,23,7,9,7,30,28,2,30,2025-01-18
League Two,,15,Colchester United,25,6,12,7,29,28,1,30,2025-01-18
League Two,,16,Gillingham,24,9,3,12,22,25,-3,30,2025-01-18
League Two,,17,Barrow,25,7,7,11,23,28,-5,28,2025-01-18
League Two,,18,Swindon Town,27,6,10,11,33,41,-8,28,2025-01-18
League Two,,19,Harrogate Town,26,8,4,14,23,37,-14,28,2025-01-18
League Two,,20,Newport County,24,7,5,12,32,43,-11,26,2025-01-18
League Two,,21,Accrington Stanley,24,6,7,11,32,43,-11,25,2025-01-18
League Two,,22,Tranmere Rovers,25,6,7,12,18,39,-21,25,2025-01-18
League Two,,23,Morecambe,25,5,5,15,22,40,-18,20,2025-01-18
League Two,,24,Carlisle United,25,4,6,15,19,39,-20,18,2025-01-18
League Two,,1,Walsall,26,18,4,4,52,26,26,58,2025-01-25
League Two,,2,Crewe Alexandra,27,12,10,5,34,23,11,46,2025-01-25
League Two,,3,Doncaster Rovers,27,13,7,7,37,30,7,46,2025-01-25
League Two,,4,Port Vale,27,12,9,6,33,28,5,45,2025-01-25
League Two,,5,AFC Wimbledon,25,13,5,7,37,19,18,44,2025-01-25
League Two,,6,Notts County,26,12,8,6,42,27,15,44,2025-01-25
League Two,,7,Bradford City,26,12,8,6,37,27,10,44,2025-01-25
League Two,,8,Salford City,26,12,6,8,30,23,7,42,2025-01-25
League Two,,9,Grimsby Town,27,12,2,13,37,44,-7,38,2025-01-25
League Two,,10,Chesterfield,26,9,9,8,40,31,9,36,2025-01-25
League Two,,11,Bromley,26,8,11,7,36,32,4,35,2025-01-25
League Two,,12,Milton Keynes Dons,26,10,5,11,39,37,2,35,2025-01-25
League Two,,13,Colchester United,27,7,13,7,30,28,2,34,2025-01-25
League Two,,14,Cheltenham Town,26,9,7,10,36,39,-3,34,2025-01-25
League Two,,15,Fleetwood Town,25,8,9,8,33,31,2,33,2025-01-25
League Two,,16,Barrow,26,8,7,11,26,28,-2,31,2025-01-25
League Two,,17,Gillingham,25,9,4,12,23,26,-3,31,2025-01-25
League Two,,18,Swindon Town,28,7,10,11,35,42,-7,31,2025-01-25
League Two,,19,Harrogate Town,28,8,5,15,23,38,-15,29,2025-01-25
League Two,,20,Accrington Stanley,25,7,7,11,33,43,-10,28,2025-01-25
League Two,,21,Newport County,25,7,5,13,33,45,-12,26,2025-01-25
League Two,,22,Tranmere Rovers,26,6,8,12,19,40,-21,26,2025-01-25
League Two,,23,Carlisle United,26,5,6,15,21,40,-19,21,2025-01-25
League Two,,24,Morecambe,26,5,5,16,22,41,-19,20,2025-01-25
League Two,,1,Walsall,27,18,4,5,52,28,24,58,2025-01-28
League Two,,2,Notts County,27,13,8,6,43,27,16,47,2025-01-28
League Two,,3,Bradford City,27,13,8,6,38,27,11,47,2025-01-28
League Two,,4,Crewe Alexandra,28,12,11,5,35,24,11,47,2025-01-28
League Two,,5,Doncaster Rovers,27,13,7,7,37,30,7,46,2025-01-28
League Two,,6,AFC Wimbledon,26,13,6,7,38,20,18,45,2025-01-28
League Two,,7,Port Vale,27,12,9,6,33,28,5,45,2025-01-28
League Two,,8,Salford City,27,12,7,8,31,24,7,43,2025-01-28
League Two,,9,Chesterfield,27,10,9,8,43,31,12,39,2025-01-28
League Two,,10,Grimsby Town,28,12,3,13,38,45,-7,39,2025-01-28
League Two,,11,Milton Keynes Dons,27,11,5,11,41,38,3,38,2025-01-28
League Two,,12,Fleetwood Town,26,9,9,8,35,31,4,36,2025-01-28
League Two,,13,Bromley,27,8,11,8,36,35,1,35,2025-01-28
League Two,,14,Cheltenham Town,27,9,8,10,36,39,-3,35,2025-01-28
League Two,,15,Colchester United,27,7,13,7,30,28,2,34,2025-01-28
League Two,,16,Swindon Town,29,8,10,11,38,43,-5,34,2025-01-28
League Two,,17,Gillingham,26,9,5,12,24,27,-3,32,2025-01-28
League Two,,18,Barrow,26,8,7,11,26,28,-2,31,2025-01-28
League Two,,19,Accrington Stanley,26,7,8,11,33,43,-10,29,2025-01-28
League Two,,20,Harrogate Town,29,8,5,16,24,40,-16,29,2025-01-28
League Two,,21,Newport County,26,7,6,13,34,46,-12,27,2025-01-28
League Two,,22,Tranmere Rovers,27,6,8,13,20,43,-23,26,2025-01-28
League Two,,23,Carlisle United,27,5,6,16,21,41,-20,21,2025-01-28
League Two,,24,Morecambe,27,5,5,17,22,42,-20,20,2025-01-28
League Two,,1,Walsall,28,18,5,5,54,30,24,59,2025-02-01
League Two,,2,Doncaster Rovers,29,15,7,7,42,32,10,52,2025-02-01
League Two,,3,Notts County,28,14,8,6,45,28,17,50,2025-02-01
League Two,,4,AFC Wimbledon,27,14,6,7,39,20,19,48,2025-02-01
League Two,,5,Crewe Alexandra,29,12,12,5,36,25,11,48,2025-02-01
League Two,,6,Port Vale,28,13,9,6,35,29,6,48,2025-02-01
League Two,,7,Bradford City,28,13,8,7,38,28,10,47,2025-02-01
League Two,,8,Salford City,28,12,8,8,33,26,7,44,2025-02-01
League Two,,9,Grimsby Town,29,13,3,13,40,45,-5,42,2025-02-01
League Two,,10,Chesterfield,28,10,9,9,43,32,11,39,2025-02-01
League Two,,11,Milton Keynes Dons,28,11,5,12,42,40,2,38,2025-02-01
League Two,,12,Cheltenham Town,28,10,8,10,37,39,-2,38,2025-02-01
League Two,,13,Colchester United,28,8,13,7,33,29,4,37,2025-02-01
League Two,,14,Swindon Town,30,9,10,11,43,44,-1,37,2025-02-01
League Two,,15,Fleetwood Town,27,9,9,9,37,35,2,36,2025-02-01
League Two,,16,Bromley,28,8,11,9,36,37,-1,35,2025-02-01
League Two,,17,Gillingham,27,9,5,13,25,29,-4,32,2025-02-01
League Two,,18,Barrow,28,8,7,13,27,32,-5,31,2025-02-01
League Two,,19,Newport County,27,8,6,13,35,46,-11,30,2025-02-01
League Two,,20,Harrogate Town,30,8,6,16,25,41,-16,30,2025-02-01
League Two,,21,Accrington Stanley,27,7,8,12,34,45,-11,29,2025-02-01
League Two,,22,Tranmere Rovers,28,6,8,14,21,46,-25,26,2025-02-01
League Two,,23,Morecambe,28,6,5,17,26,44,-18,23,2025-02-01
League Two,,24,Carlisle United,28,5,6,17,22,46,-24,21,2025-02-01
League Two,,1,Walsall,29,18,5,6,55,32,23,59,2025-02-08
League Two,,2,Notts County,29,15,8,6,47,28,19,53,2025-02-08
League Two,,3,Doncaster Rovers,30,15,7,8,44,37,7,52,2025-02-08
League Two,,4,Bradford City,29,14,8,7,39,28,11,50,2025-02-08
League Two,,5,AFC Wimbledon,28,14,7,7,39,20,19,49,2025-02-08
League Two,,6,Port Vale,29,13,10,6,38,32,6,49,2025-02-08
League Two,,7,Salford City,30,13,9,8,38,29,9,48,2025-02-08
League Two,,8,Crewe Alexandra,30,12,12,6,36,28,8,48,2025-02-08
League Two,,9,Grimsby Town,30,14,3,13,42,46,-4,45,2025-02-08
League Two,,10,Chesterfield,29,11,9,9,48,34,14,42,2025-02-08
League Two,,11,Colchester United,29,9,13,7,35,30,5,40,2025-02-08
League Two,,12,Fleetwood Town,28,10,9,9,39,35,4,39,2025-02-08
League Two,,13,Bromley,30,9,12,9,40,40,0,39,2025-02-08
League Two,,14,Milton Keynes Dons,29,11,5,13,42,41,1,38,2025-02-08
League Two,,15,Swindon Town,31,9,11,11,46,47,-1,38,2025-02-08
League Two,,16,Cheltenham Town,29,10,8,11,37,41,-4,38,2025-02-08
League Two,,17,Newport County,29,10,6,13,40,47,-7,36,2025-02-08
League Two,,18,Barrow,29,9,7,13,30,32,-2,34,2025-02-08
League Two,,19,Gillingham,28,9,5,14,25,32,-7,32,2025-02-08
League Two,,20,Accrington Stanley,28,7,9,12,34,45,-11,30,2025-02-08
League Two,,21,Harrogate Town,31,8,6,17,25,42,-17,30,2025-02-08
League Two,,22,Tranmere Rovers,29,6,8,15,21,48,-27,26,2025-02-08
League Two,,23,Morecambe,30,6,5,19,27,48,-21,23,2025-02-08
League Two,,24,Carlisle United,29,5,6,18,23,48,-25,21,2025-02-08
League Two,,1,Walsall,30,18,6,6,56,33,23,60,2025-02-11
League Two,,2,Notts County,29,15,8,6,47,28,19,53,2025-02-11
League Two,,3,Bradford City,30,15,8,7,40,28,12,53,2025-02-11
League Two,,4,AFC Wimbledon,29,15,7,7,42,20,22,52,2025-02-11
League Two,,5,Doncaster Rovers,30,15,7,8,44,37,7,52,2025-02-11
League Two,,6,Port Vale,29,13,10,6,38,32,6,49,2025-02-11
League Two,,7,Salford City,30,13,9,8,38,29,9,48,2025-02-11
League Two,,8,Crewe Alexandra,31,12,12,7,36,31,5,48,2025-02-11
League Two,,9,Grimsby Town,30,14,3,13,42,46,-4,45,2025-02-11
League Two,,10,Chesterfield,29,11,9,9,48,34,14,42,2025-02-11
League Two,,11,Colchester United,29,9,13,7,35,30,5,40,2025-02-11
League Two,,12,Fleetwood Town,29,10,10,9,39,35,4,40,2025-02-11
League Two,,13,Bromley,30,9,12,9,40,40,0,39,2025-02-11
League Two,,14,Newport County,30,11,6,13,41,47,-6,39,2025-02-11
League Two,,15,Milton Keynes Dons,30,11,5,14,43,43,0,38,2025-02-11
League Two,,16,Swindon Town,31,9,11,11,46,47,-1,38,2025-02-11
League Two,,17,Cheltenham Town,29,10,8,11,37,41,-4,38,2025-02-11
League Two,,18,Barrow,30,10,7,13,32,33,-1,37,2025-02-11
League Two,,19,Gillingham,29,9,6,14,26,33,-7,33,2025-02-11
League Two,,20,Accrington Stanley,29,7,9,13,34,46,-12,30,2025-02-11
League Two,,21,Harrogate Town,31,8,6,17,25,42,-17,30,2025-02-11
League Two,,22,Tranmere Rovers,30,6,9,15,21,48,-27,27,2025-02-11
League Two,,23,Morecambe,30,6,5,19,27,48,-21,23,2025-02-11
League Two,,24,Carlisle United,30,5,6,19,23,49,-26,21,2025-02-11
League Two,,1,Walsall,31,19,6,6,59,34,25,63,2025-02-15
League Two,,2,AFC Wimbledon,30,16,7,7,43,20,23,55,2025-02-15
League Two,,3,Bradford City,31,15,9,7,40,28,12,54,2025-02-15
League Two,,4,Notts County,30,15,8,7,47,29,18,53,2025-02-15
League Two,,5,Port Vale,30,14,10,6,39,32,7,52,2025-02-15
League Two,,6,Doncaster Rovers,31,15,7,9,45,39,6,52,2025-02-15
League Two,,7,Crewe Alexandra,32,12,13,7,36,31,5,49,2025-02-15
League Two,,8,Salford City,31,13,9,9,38,30,8,48,2025-02-15
League Two,,9,Grimsby Town,31,15,3,13,44,47,-3,48,2025-02-15
League Two,,10,Chesterfield,30,11,9,10,49,37,12,42,2025-02-15
League Two,,11,Bromley,31,10,12,9,41,40,1,42,2025-02-15
League Two,,12,Colchester United,30,9,14,7,35,30,5,41,2025-02-15
League Two,,13,Cheltenham Town,30,11,8,11,40,43,-3,41,2025-02-15
League Two,,14,Fleetwood Town,30,10,10,10,39,36,3,40,2025-02-15
League Two,,15,Newport County,31,11,7,13,41,47,-6,40,2025-02-15
League Two,,16,Milton Keynes Dons,31,11,6,14,44,44,0,39,2025-02-15
League Two,,17,Swindon Town,32,9,11,12,46,48,-2,38,2025-02-15
League Two,,18,Barrow,31,10,7,14,34,36,-2,37,2025-02-15
League Two,,19,Gillingham,30,9,7,14,26,33,-7,34,2025-02-15
League Two,,20,Harrogate Town,32,9,6,17,26,42,-16,33,2025-02-15
League Two,,21,Accrington Stanley,30,7,9,14,34,48,-14,30,2025-02-15
League Two,,22,Tranmere Rovers,31,6,10,15,22,49,-27,28,2025-02-15
League Two,,23,Morecambe,31,7,5,19,29,48,-19,26,2025-02-15
League Two,,24,Carlisle United,31,5,7,19,23,49,-26,22,2025-02-15
League Two,,1,Walsall,32,20,6,6,61,34,27,66,2025-02-22
League Two,,2,Doncaster Rovers,33,17,7,9,48,40,8,58,2025-02-22
League Two,,3,AFC Wimbledon,32,16,9,7,44,21,23,57,2025-02-22
League Two,,4,Notts County,32,16,9,7,50,31,19,57,2025-02-22
League Two,,5,Bradford City,32,16,9,7,42,28,14,57,2025-02-22
League Two,,6,Port Vale,31,15,10,6,41,33,8,55,2025-02-22
League Two,,7,Crewe Alexandra,33,13,13,7,39,31,8,52,2025-02-22
League Two,,8,Grimsby Town,32,16,3,13,46,48,-2,51,2025-02-22
League Two,,9,Salford City,32,13,9,10,39,32,7,48,2025-02-22
League Two,,10,Bromley,32,11,12,9,43,40,3,45,2025-02-22
League Two,,11,Cheltenham Town,31,12,8,11,43,43,0,44,2025-02-22
League Two,,12,Colchester United,32,9,16,7,37,32,5,43,2025-02-22
League Two,,13,Chesterfield,31,11,9,11,49,38,11,42,2025-02-22
League Two,,14,Fleetwood Town,32,10,11,11,40,38,2,41,2025-02-22
League Two,,15,Swindon Town,33,10,11,12,47,48,-1,41,2025-02-22
League Two,,16,Newport County,32,11,7,14,41,50,-9,40,2025-02-22
League Two,,17,Milton Keynes Dons,32,11,6,15,44,46,-2,39,2025-02-22
League Two,,18,Barrow,32,10,7,15,34,39,-5,37,2025-02-22
League Two,,19,Gillingham,31,9,8,14,26,33,-7,35,2025-02-22
League Two,,20,Harrogate Town,33,9,6,18,26,44,-18,33,2025-02-22
League Two,,21,Accrington Stanley,31,7,9,15,35,50,-15,30,2025-02-22
League Two,,22,Tranmere Rovers,32,6,10,16,23,51,-28,28,2025-02-22
League Two,,23,Morecambe,33,7,5,21,29,51,-22,26,2025-02-22
League Two,,24,Carlisle United,32,5,8,19,23,49,-26,23,2025-02-22
League Two,,1,Walsall,33,20,7,6,63,36,27,67,2025-02-25
League Two,,2,Bradford City,33,17,9,7,43,28,15,60,2025-02-25
League Two,,3,Doncaster Rovers,33,17,7,9,48,40,8,58,2025-02-25
League Two,,4,AFC Wimbledon,32,16,9,7,44,21,23,57,2025-02-25
League Two,,5,Notts County,32,16,9,7,50,31,19,57,2025-02-25
League Two,,6,Port Vale,31,15,10,6,41,33,8,55,2025-02-25
League Two,,7,Crewe Alexandra,33,13,13,7,39,31,8,52,2025-02-25
League Two,,8,Grimsby Town,32,16,3,13,46,48,-2,51,2025-02-25
League Two,,9,Salford City,32,13,9,10,39,32,7,48,2025-02-25
League Two,,10,Bromley,33,11,12,10,43,41,2,45,2025-02-25
League Two,,11,Cheltenham Town,32,12,9,11,45,45,0,45,2025-02-25
League Two,,12,Fleetwood Town,33,11,11,11,42,39,3,44,2025-02-25
League Two,,13,Colchester United,32,9,16,7,37,32,5,43,2025-02-25
League Two,,14,Chesterfield,31,11,9,11,49,38,11,42,2025-02-25
League Two,,15,Swindon Town,33,10,11,12,47,48,-1,41,2025-02-25
League Two,,16,Newport County,32,11,7,14,41,50,-9,40,2025-02-25
League Two,,17,Milton Keynes Dons,32,11,6,15,44,46,-2,39,2025-02-25
League Two,,18,Barrow,32,10,7,15,34,39,-5,37,2025-02-25
League Two,,19,Gillingham,32,9,8,15,27,35,-8,35,2025-02-25
League Two,,20,Accrington Stanley,32,8,9,15,36,50,-14,33,2025-02-25
League Two,,21,Harrogate Town,33,9,6,18,26,44,-18,33,2025-02-25
League Two,,22,Tranmere Rovers,33,6,10,17,23,52,-29,28,2025-02-25
League Two,,23,Morecambe,33,7,5,21,29,51,-22,26,2025-02-25
League Two,,24,Carlisle United,32,5,8,19,23,49,-26,23,2025-02-25
League Two,,1,Walsall,34,20,7,7,63,37,26,67,2025-03-01
League Two,,2,Bradford City,34,18,9,7,45,29,16,63,2025-03-01
League Two,,3,Doncaster Rovers,34,18,7,9,51,40,11,61,2025-03-01
League Two,,4,Notts County,33,16,10,7,52,33,19,58,2025-03-01
League Two,,5,AFC Wimbledon,33,16,9,8,44,22,22,57,2025-03-01
League Two,,6,Port Vale,32,15,11,6,42,34,8,56,2025-03-01
League Two,,7,Crewe Alexandra,34,14,13,7,42,32,10,55,2025-03-01
League Two,,8,Grimsby Town,33,16,4,13,47,49,-2,52,2025-03-01
League Two,,9,Salford City,33,13,9,11,40,34,6,48,2025-03-01
League Two,,10,Bromley,34,12,12,10,44,41,3,48,2025-03-01
League Two,,11,Colchester United,33,10,16,7,38,32,6,46,2025-03-01
League Two,,12,Cheltenham Town,33,12,10,11,46,46,0,46,2025-03-01
League Two,,13,Fleetwood Town,34,11,12,11,44,41,3,45,2025-03-01
League Two,,14,Swindon Town,34,11,11,12,48,48,0,44,2025-03-01
League Two,,15,Chesterfield,32,11,9,12,50,41,9,42,2025-03-01
League Two,,16,Newport County,33,11,7,15,41,53,-12,40,2025-03-01
League Two,,17,Milton Keynes Dons,33,11,6,16,44,47,-3,39,2025-03-01
League Two,,18,Gillingham,33,10,8,15,28,35,-7,38,2025-03-01
League Two,,19,Barrow,33,10,7,16,34,40,-6,37,2025-03-01
League Two,,20,Harrogate Town,34,10,6,18,28,45,-17,36,2025-03-01
League Two,,21,Accrington Stanley,33,8,9,16,37,52,-15,33,2025-03-01
League Two,,22,Tranmere Rovers,34,6,11,17,24,53,-29,29,2025-03-01
League Two,,23,Morecambe,34,7,5,22,29,52,-23,26,2025-03-01
League Two,,24,Carlisle United,33,6,8,19,24,49,-25,26,2025-03-01
League Two,,1,Walsall,35,20,8,7,64,38,26,68,2025-03-04
League Two,,2,Bradford City,35,19,9,7,48,29,19,66,2025-03-04
League Two,,3,Doncaster Rovers,35,18,7,10,51,41,10,61,2025-03-04
